rating,gram_status,subject,item
1,1,Y,OK_322
3,1,Z,OK_322
4,1,AA,OK_322
1,1,AB,OK_322
4,1,AC,OK_322
3,1,AD,OK_322
4,1,AE,OK_322
5,1,AF,OK_322
1,1,AG,OK_322
2,1,AH,OK_322
1,1,AI,OK_322
1,1,AJ,OK_322
6,1,AK,OK_322
4,1,AL,OK_322
5,1,AM,OK_322
1,1,AN,OK_322
4,1,AO,OK_322
4,1,AP,OK_322
1,1,AQ,OK_322
2,1,AR,OK_322
2,1,AS,OK_322
1,1,AT,OK_322
3,1,AU,OK_322
5,1,AV,OK_322
1,1,AW,OK_322
2,1,AX,OK_322
7,1,AY,OK_322
2,1,AZ,OK_322
5,1,BA,OK_322
3,1,BB,OK_322
1,1,BC,OK_322
2,1,BD,OK_322
6,1,BE,OK_322
5,1,BF,OK_322
1,1,BG,OK_322
2,1,BH,OK_322
1,1,BI,OK_322
3,1,BJ,OK_322
5,1,BK,OK_322
4,1,BL,OK_322
6,1,BM,OK_322
2,1,BN,OK_322
2,1,BO,OK_322
1,1,BP,OK_322
3,1,BQ,OK_322
3,1,BR,OK_322
5,1,BS,OK_322
3,1,BT,OK_322
2,1,BU,OK_322
5,1,BV,OK_322
4,1,BW,OK_322
4,1,BX,OK_322
3,1,BY,OK_322
5,1,BZ,OK_322
2,1,CA,OK_322
1,1,CB,OK_322
1,1,CC,OK_322
6,1,CD,OK_322
2,1,CE,OK_322
5,1,CF,OK_322
1,1,CG,OK_322
6,1,CH,OK_322
3,1,CI,OK_322
3,1,CJ,OK_322
3,1,CK,OK_322
5,1,CL,OK_322
2,1,CM,OK_322
3,1,CN,OK_322
5,1,CO,OK_322
3,1,CP,OK_322
3,1,CQ,OK_322
5,1,CR,OK_322
3,1,CS,OK_322
5,1,CT,OK_322
2,1,CU,OK_322
1,1,CV,OK_322
2,1,CW,OK_322
5,1,CX,OK_322
2,1,CY,OK_322
2,1,CZ,OK_322
1,1,DA,OK_322
1,1,DB,OK_322
5,1,DC,OK_322
3,1,DD,OK_322
2,1,DE,OK_322
2,1,DF,OK_322
3,1,DG,OK_322
5,1,A,OK_323
5,1,B,OK_323
3,1,C,OK_323
3,1,D,OK_323
3,1,E,OK_323
4,1,F,OK_323
6,1,G,OK_323
3,1,H,OK_323
3,1,I,OK_323
2,1,J,OK_323
4,1,K,OK_323
2,1,L,OK_323
3,1,M,OK_323
6,1,N,OK_323
4,1,O,OK_323
2,1,P,OK_323
5,1,Q,OK_323
1,1,R,OK_323
5,1,S,OK_323
3,1,T,OK_323
4,1,U,OK_323
3,1,V,OK_323
6,1,W,OK_323
1,1,X,OK_323
1,1,Y,OK_323
3,1,Z,OK_323
5,1,AA,OK_323
6,1,AB,OK_323
4,1,AC,OK_323
3,1,AD,OK_323
5,1,AE,OK_323
5,1,AF,OK_323
4,1,AG,OK_323
2,1,AH,OK_323
1,1,AI,OK_323
4,1,AJ,OK_323
6,1,AK,OK_323
5,1,AL,OK_323
1,1,AM,OK_323
1,1,AN,OK_323
3,1,AO,OK_323
3,1,AP,OK_323
1,1,AQ,OK_323
3,1,AR,OK_323
4,1,AS,OK_323
1,1,AT,OK_323
4,1,AU,OK_323
4,1,AV,OK_323
1,1,AW,OK_323
1,1,AX,OK_323
7,1,AY,OK_323
2,1,AZ,OK_323
4,1,BA,OK_323
2,1,BB,OK_323
1,1,BC,OK_323
3,1,BD,OK_323
7,1,BE,OK_323
2,1,BF,OK_323
5,1,BG,OK_323
5,1,BH,OK_323
4,1,BI,OK_323
4,1,BJ,OK_323
2,1,BK,OK_323
4,1,BL,OK_323
5,1,BM,OK_323
1,1,BN,OK_323
3,1,BO,OK_323
3,1,BP,OK_323
2,1,BQ,OK_323
3,1,BR,OK_323
4,1,BS,OK_323
4,1,BT,OK_323
6,1,BU,OK_323
5,1,BV,OK_323
2,1,BW,OK_323
1,1,BX,OK_323
2,1,BY,OK_323
5,1,BZ,OK_323
3,1,CA,OK_323
3,1,CB,OK_323
1,1,CC,OK_323
5,1,CD,OK_323
1,1,CE,OK_323
5,1,CF,OK_323
1,1,CG,OK_323
4,1,CH,OK_323
1,1,CI,OK_323
4,1,CJ,OK_323
3,1,CK,OK_323
3,1,CL,OK_323
1,1,CM,OK_323
1,1,CN,OK_323
6,1,CO,OK_323
5,1,CP,OK_323
3,1,CQ,OK_323
3,1,CR,OK_323
2,1,CS,OK_323
4,1,CT,OK_323
5,1,CU,OK_323
3,1,CV,OK_323
2,1,CW,OK_323
5,1,CX,OK_323
2,1,CY,OK_323
2,1,CZ,OK_323
5,1,DA,OK_323
4,1,DB,OK_323
5,1,DC,OK_323
5,1,DD,OK_323
5,1,DE,OK_323
4,1,DF,OK_323
5,1,DG,OK_323
1,1,A,OK_324
5,1,B,OK_324
6,1,C,OK_324
7,1,D,OK_324
2,1,E,OK_324
5,1,F,OK_324
6,1,G,OK_324
4,1,H,OK_324
7,1,I,OK_324
5,1,J,OK_324
5,1,K,OK_324
4,1,L,OK_324
6,1,M,OK_324
6,1,N,OK_324
1,1,O,OK_324
2,1,P,OK_324
2,1,Q,OK_324
5,1,R,OK_324
5,1,S,OK_324
6,1,T,OK_324
6,1,U,OK_324
5,1,V,OK_324
6,1,W,OK_324
5,1,X,OK_324
6,1,Y,OK_324
3,1,Z,OK_324
5,1,AA,OK_324
6,1,AB,OK_324
4,1,AC,OK_324
3,1,AD,OK_324
2,1,AE,OK_324
3,1,AF,OK_324
3,1,AG,OK_324
6,1,AH,OK_324
1,1,AI,OK_324
3,1,AJ,OK_324
6,1,AK,OK_324
5,1,AL,OK_324
5,1,AM,OK_324
1,1,AN,OK_324
3,1,AO,OK_324
3,1,AP,OK_324
1,1,AQ,OK_324
7,1,AR,OK_324
5,1,AS,OK_324
6,1,AT,OK_324
1,1,AU,OK_324
5,1,AV,OK_324
3,1,AW,OK_324
7,1,AX,OK_324
7,1,AY,OK_324
2,1,AZ,OK_324
4,1,BA,OK_324
6,1,BB,OK_324
3,1,BC,OK_324
6,1,BD,OK_324
7,1,BE,OK_324
4,1,BF,OK_324
6,1,BG,OK_324
2,1,BH,OK_324
3,1,BI,OK_324
3,1,BJ,OK_324
4,1,BK,OK_324
3,1,BL,OK_324
6,1,BM,OK_324
7,1,BN,OK_324
1,1,BO,OK_324
2,1,BP,OK_324
5,1,BQ,OK_324
2,1,BR,OK_324
3,1,BS,OK_324
5,1,BT,OK_324
1,1,BU,OK_324
7,1,BV,OK_324
6,1,BW,OK_324
1,1,BX,OK_324
5,1,BY,OK_324
7,1,BZ,OK_324
5,1,CA,OK_324
7,1,CB,OK_324
5,1,CC,OK_324
3,1,CD,OK_324
5,1,CE,OK_324
5,1,CF,OK_324
2,1,CG,OK_324
4,1,CH,OK_324
6,1,CI,OK_324
3,1,CJ,OK_324
6,1,CK,OK_324
3,1,CL,OK_324
7,1,CM,OK_324
1,1,CN,OK_324
4,1,CO,OK_324
4,1,CP,OK_324
7,1,CQ,OK_324
3,1,CR,OK_324
5,1,CS,OK_324
2,1,CT,OK_324
3,1,CU,OK_324
2,1,CV,OK_324
4,1,CW,OK_324
6,1,CX,OK_324
1,1,CY,OK_324
4,1,CZ,OK_324
4,1,DA,OK_324
1,1,DB,OK_324
6,1,DC,OK_324
5,1,DD,OK_324
3,1,DE,OK_324
1,1,DF,OK_324
3,1,DG,OK_324
1,1,A,OK_325
4,1,B,OK_325
4,1,C,OK_325
7,1,D,OK_325
1,1,E,OK_325
5,1,F,OK_325
6,1,G,OK_325
2,1,H,OK_325
3,1,I,OK_325
6,1,J,OK_325
5,1,K,OK_325
4,1,L,OK_325
6,1,M,OK_325
4,1,N,OK_325
7,1,O,OK_325
6,1,P,OK_325
3,1,Q,OK_325
4,1,R,OK_325
6,1,S,OK_325
6,1,T,OK_325
7,1,U,OK_325
7,1,V,OK_325
4,1,W,OK_325
6,1,X,OK_325
7,1,Y,OK_325
7,1,Z,OK_325
6,1,AA,OK_325
4,1,AB,OK_325
2,1,AC,OK_325
6,1,AD,OK_325
5,1,AE,OK_325
6,1,AF,OK_325
4,1,AG,OK_325
6,1,AH,OK_325
5,1,AI,OK_325
3,1,AJ,OK_325
5,1,AK,OK_325
6,1,AL,OK_325
6,1,AM,OK_325
6,1,AN,OK_325
7,1,AO,OK_325
7,1,AP,OK_325
6,1,AQ,OK_325
7,1,AR,OK_325
5,1,AS,OK_325
6,1,AT,OK_325
4,1,AU,OK_325
6,1,AV,OK_325
3,1,AW,OK_325
7,1,AX,OK_325
7,1,AY,OK_325
3,1,AZ,OK_325
5,1,BA,OK_325
6,1,BB,OK_325
1,1,BC,OK_325
6,1,BD,OK_325
7,1,BE,OK_325
3,1,BF,OK_325
6,1,BG,OK_325
4,1,BH,OK_325
5,1,BI,OK_325
5,1,BJ,OK_325
5,1,BK,OK_325
6,1,BL,OK_325
7,1,BM,OK_325
6,1,BN,OK_325
4,1,BO,OK_325
5,1,BP,OK_325
4,1,BQ,OK_325
5,1,BR,OK_325
6,1,BS,OK_325
5,1,BT,OK_325
7,1,BU,OK_325
5,1,BV,OK_325
4,1,BW,OK_325
5,1,BX,OK_325
7,1,BY,OK_325
5,1,BZ,OK_325
6,1,CA,OK_325
6,1,CB,OK_325
5,1,CC,OK_325
7,1,CD,OK_325
3,1,CE,OK_325
6,1,CF,OK_325
6,1,CG,OK_325
3,1,CH,OK_325
6,1,CI,OK_325
3,1,CJ,OK_325
4,1,CK,OK_325
5,1,CL,OK_325
6,1,CM,OK_325
3,1,CN,OK_325
6,1,CO,OK_325
6,1,CP,OK_325
7,1,CQ,OK_325
7,1,CR,OK_325
5,1,CS,OK_325
7,1,CT,OK_325
6,1,CU,OK_325
5,1,CV,OK_325
4,1,CW,OK_325
7,1,CX,OK_325
4,1,CY,OK_325
4,1,CZ,OK_325
3,1,DA,OK_325
1,1,DB,OK_325
6,1,DC,OK_325
7,1,DD,OK_325
7,1,DE,OK_325
6,1,DF,OK_325
2,1,DG,OK_325
5,1,A,OK_326
7,1,B,OK_326
4,1,C,OK_326
4,1,D,OK_326
3,1,E,OK_326
3,1,F,OK_326
4,1,G,OK_326
3,1,H,OK_326
7,1,I,OK_326
6,1,J,OK_326
5,1,K,OK_326
5,1,L,OK_326
5,1,M,OK_326
7,1,N,OK_326
4,1,O,OK_326
7,1,P,OK_326
5,1,Q,OK_326
6,1,R,OK_326
5,1,S,OK_326
2,1,T,OK_326
5,1,U,OK_326
5,1,V,OK_326
3,1,W,OK_326
7,1,X,OK_326
7,1,Y,OK_326
3,1,Z,OK_326
5,1,AA,OK_326
7,1,AB,OK_326
5,1,AC,OK_326
5,1,AD,OK_326
4,1,AE,OK_326
7,1,AF,OK_326
3,1,AG,OK_326
6,1,AH,OK_326
7,1,AI,OK_326
5,1,AJ,OK_326
3,1,AK,OK_326
7,1,AL,OK_326
7,1,AM,OK_326
6,1,AN,OK_326
7,1,AO,OK_326
7,1,AP,OK_326
1,1,AQ,OK_326
7,1,AR,OK_326
3,1,AS,OK_326
6,1,AT,OK_326
5,1,AU,OK_326
6,1,AV,OK_326
2,1,AW,OK_326
7,1,AX,OK_326
7,1,AY,OK_326
6,1,AZ,OK_326
3,1,BA,OK_326
5,1,BB,OK_326
5,1,BC,OK_326
5,1,BD,OK_326
7,1,BE,OK_326
3,1,BF,OK_326
4,1,BG,OK_326
6,1,BH,OK_326
2,1,BI,OK_326
3,1,BJ,OK_326
5,1,BK,OK_326
2,1,BL,OK_326
7,1,BM,OK_326
5,1,BN,OK_326
6,1,BO,OK_326
5,1,BP,OK_326
3,1,BQ,OK_326
5,1,BR,OK_326
5,1,BS,OK_326
6,1,BT,OK_326
7,1,BU,OK_326
7,1,BV,OK_326
4,1,BW,OK_326
2,1,BX,OK_326
7,1,BY,OK_326
5,1,BZ,OK_326
5,1,CA,OK_326
3,1,CB,OK_326
2,1,CC,OK_326
6,1,CD,OK_326
7,1,CE,OK_326
7,1,CF,OK_326
6,1,CG,OK_326
4,1,CH,OK_326
4,1,CI,OK_326
6,1,CJ,OK_326
5,1,CK,OK_326
3,1,CL,OK_326
7,1,CM,OK_326
7,1,CN,OK_326
5,1,CO,OK_326
6,1,CP,OK_326
7,1,CQ,OK_326
7,1,CR,OK_326
5,1,CS,OK_326
7,1,CT,OK_326
4,1,CU,OK_326
3,1,CV,OK_326
2,1,CW,OK_326
7,1,CX,OK_326
1,1,CY,OK_326
5,1,CZ,OK_326
7,1,DA,OK_326
6,1,DB,OK_326
6,1,DC,OK_326
4,1,DD,OK_326
3,1,DE,OK_326
5,1,DF,OK_326
5,1,DG,OK_326
6,1,A,OK_327
1,1,B,OK_327
4,1,C,OK_327
5,1,D,OK_327
1,1,E,OK_327
6,1,F,OK_327
6,1,G,OK_327
4,1,H,OK_327
3,1,I,OK_327
5,1,J,OK_327
5,1,K,OK_327
4,1,L,OK_327
6,1,M,OK_327
5,1,N,OK_327
1,1,O,OK_327
1,1,P,OK_327
4,1,Q,OK_327
1,1,R,OK_327
6,1,S,OK_327
4,1,T,OK_327
1,1,U,OK_327
5,1,V,OK_327
7,1,W,OK_327
6,1,X,OK_327
7,1,Y,OK_327
5,1,Z,OK_327
2,1,AA,OK_327
6,1,AB,OK_327
3,1,AC,OK_327
5,1,AD,OK_327
3,1,AE,OK_327
2,1,AF,OK_327
3,1,AG,OK_327
4,1,AH,OK_327
6,1,AI,OK_327
5,1,AJ,OK_327
3,1,AK,OK_327
4,1,AL,OK_327
5,1,AM,OK_327
3,1,AN,OK_327
6,1,AO,OK_327
1,1,AP,OK_327
3,1,AQ,OK_327
2,1,AR,OK_327
3,1,AS,OK_327
5,1,AT,OK_327
3,1,AU,OK_327
6,1,AV,OK_327
3,1,AW,OK_327
5,1,AX,OK_327
6,1,AY,OK_327
5,1,AZ,OK_327
5,1,BA,OK_327
6,1,BB,OK_327
1,1,BC,OK_327
2,1,BD,OK_327
1,1,BE,OK_327
6,1,BF,OK_327
2,1,BG,OK_327
7,1,BH,OK_327
5,1,BI,OK_327
3,1,BJ,OK_327
6,1,BK,OK_327
6,1,BL,OK_327
2,1,BM,OK_327
1,1,BN,OK_327
2,1,BO,OK_327
1,1,BP,OK_327
2,1,BQ,OK_327
3,1,BR,OK_327
6,1,BS,OK_327
3,1,BT,OK_327
1,1,BU,OK_327
4,1,BV,OK_327
5,1,BW,OK_327
2,1,BX,OK_327
1,1,BY,OK_327
5,1,BZ,OK_327
2,1,CA,OK_327
6,1,CB,OK_327
1,1,CC,OK_327
6,1,CD,OK_327
5,1,CE,OK_327
6,1,CF,OK_327
1,1,CG,OK_327
5,1,CH,OK_327
4,1,CI,OK_327
4,1,CJ,OK_327
2,1,CK,OK_327
3,1,CL,OK_327
1,1,CM,OK_327
1,1,CN,OK_327
5,1,CO,OK_327
3,1,CP,OK_327
4,1,CQ,OK_327
7,1,CR,OK_327
3,1,CS,OK_327
5,1,CT,OK_327
3,1,CU,OK_327
1,1,CV,OK_327
3,1,CW,OK_327
7,1,CX,OK_327
2,1,CY,OK_327
2,1,CZ,OK_327
7,1,DA,OK_327
6,1,DB,OK_327
5,1,DC,OK_327
4,1,DD,OK_327
3,1,DE,OK_327
3,1,DF,OK_327
3,1,DG,OK_327
5,1,A,OK_328
3,1,B,OK_328
1,1,C,OK_328
1,1,D,OK_328
1,1,E,OK_328
1,1,F,OK_328
1,1,G,OK_328
2,1,H,OK_328
1,1,I,OK_328
6,1,J,OK_328
3,1,K,OK_328
5,1,L,OK_328
4,1,M,OK_328
2,1,N,OK_328
6,1,O,OK_328
1,1,P,OK_328
1,1,Q,OK_328
1,1,R,OK_328
3,1,S,OK_328
1,1,T,OK_328
2,1,U,OK_328
1,1,V,OK_328
2,1,W,OK_328
7,1,X,OK_328
2,1,Y,OK_328
2,1,Z,OK_328
3,1,AA,OK_328
1,1,AB,OK_328
3,1,AC,OK_328
1,1,AD,OK_328
5,1,AE,OK_328
2,1,AF,OK_328
2,1,AG,OK_328
3,1,AH,OK_328
1,1,AI,OK_328
4,1,AJ,OK_328
2,1,AK,OK_328
6,1,AL,OK_328
2,1,AM,OK_328
1,1,AN,OK_328
1,1,AO,OK_328
1,1,AP,OK_328
5,1,AQ,OK_328
1,1,AR,OK_328
1,1,AS,OK_328
6,1,AT,OK_328
1,1,AU,OK_328
3,1,AV,OK_328
1,1,AW,OK_328
7,1,AX,OK_328
1,1,AY,OK_328
2,1,AZ,OK_328
3,1,BA,OK_328
1,1,BB,OK_328
7,1,BC,OK_328
1,1,BD,OK_328
6,1,BE,OK_328
3,1,BF,OK_328
1,1,BG,OK_328
2,1,BH,OK_328
2,1,BI,OK_328
1,1,BJ,OK_328
4,1,BK,OK_328
2,1,BL,OK_328
4,1,BM,OK_328
1,1,BN,OK_328
2,1,BO,OK_328
1,1,BP,OK_328
3,1,BQ,OK_328
3,1,BR,OK_328
2,1,BS,OK_328
1,1,BT,OK_328
1,1,BU,OK_328
1,1,BV,OK_328
2,1,BW,OK_328
2,1,BX,OK_328
6,1,BY,OK_328
2,1,BZ,OK_328
1,1,CA,OK_328
6,1,CB,OK_328
1,1,CC,OK_328
2,1,CD,OK_328
1,1,CE,OK_328
5,1,CF,OK_328
1,1,CG,OK_328
3,1,CH,OK_328
5,1,CI,OK_328
2,1,CJ,OK_328
6,1,CK,OK_328
1,1,CL,OK_328
2,1,CM,OK_328
1,1,CN,OK_328
3,1,CO,OK_328
2,1,CP,OK_328
3,1,CQ,OK_328
1,1,CR,OK_328
1,1,CS,OK_328
3,1,CT,OK_328
2,1,CU,OK_328
1,1,CV,OK_328
3,1,CW,OK_328
3,1,CX,OK_328
3,1,CY,OK_328
2,1,CZ,OK_328
5,1,DA,OK_328
1,1,DB,OK_328
1,1,DC,OK_328
5,1,DD,OK_328
3,1,DE,OK_328
1,1,DF,OK_328
3,1,DG,OK_328
5,1,A,OK_329
7,1,B,OK_329
7,1,C,OK_329
7,1,D,OK_329
3,1,E,OK_329
7,1,F,OK_329
5,1,G,OK_329
6,1,H,OK_329
6,1,I,OK_329
6,1,J,OK_329
4,1,K,OK_329
4,1,L,OK_329
7,1,M,OK_329
7,1,N,OK_329
2,1,O,OK_329
7,1,P,OK_329
6,1,Q,OK_329
2,1,R,OK_329
7,1,S,OK_329
5,1,T,OK_329
7,1,U,OK_329
5,1,V,OK_329
7,1,W,OK_329
7,1,X,OK_329
6,1,Y,OK_329
3,1,Z,OK_329
5,1,AA,OK_329
6,1,AB,OK_329
4,1,AC,OK_329
6,1,AD,OK_329
5,1,AE,OK_329
7,1,AF,OK_329
5,1,AG,OK_329
6,1,AH,OK_329
7,1,AI,OK_329
3,1,AJ,OK_329
3,1,AK,OK_329
5,1,AL,OK_329
7,1,AM,OK_329
6,1,AN,OK_329
7,1,AO,OK_329
7,1,AP,OK_329
1,1,AQ,OK_329
7,1,AR,OK_329
6,1,AS,OK_329
5,1,AT,OK_329
3,1,AU,OK_329
6,1,AV,OK_329
3,1,AW,OK_329
7,1,AX,OK_329
7,1,AY,OK_329
5,1,AZ,OK_329
4,1,BA,OK_329
4,1,BB,OK_329
6,1,BC,OK_329
6,1,BD,OK_329
7,1,BE,OK_329
7,1,BF,OK_329
5,1,BG,OK_329
3,1,BH,OK_329
3,1,BI,OK_329
6,1,BJ,OK_329
4,1,BK,OK_329
7,1,BL,OK_329
6,1,BM,OK_329
6,1,BN,OK_329
4,1,BO,OK_329
3,1,BP,OK_329
4,1,BQ,OK_329
5,1,BR,OK_329
6,1,BS,OK_329
5,1,BT,OK_329
2,1,BU,OK_329
7,1,BV,OK_329
7,1,BW,OK_329
5,1,BX,OK_329
6,1,BY,OK_329
6,1,BZ,OK_329
4,1,CA,OK_329
5,1,CB,OK_329
7,1,CC,OK_329
7,1,CD,OK_329
4,1,CE,OK_329
4,1,CF,OK_329
5,1,CG,OK_329
6,1,CH,OK_329
5,1,CI,OK_329
5,1,CJ,OK_329
7,1,CK,OK_329
5,1,CL,OK_329
6,1,CM,OK_329
6,1,CN,OK_329
7,1,CO,OK_329
6,1,CP,OK_329
4,1,CQ,OK_329
6,1,CR,OK_329
6,1,CS,OK_329
5,1,CT,OK_329
5,1,CU,OK_329
4,1,CV,OK_329
6,1,CW,OK_329
7,1,CX,OK_329
4,1,CY,OK_329
6,1,CZ,OK_329
7,1,DA,OK_329
6,1,DB,OK_329
6,1,DC,OK_329
7,1,DD,OK_329
7,1,DE,OK_329
5,1,DF,OK_329
3,1,DG,OK_329
2,1,A,OK_330
2,1,B,OK_330
7,1,C,OK_330
7,1,D,OK_330
3,1,E,OK_330
4,1,F,OK_330
6,1,G,OK_330
3,1,H,OK_330
3,1,I,OK_330
6,1,J,OK_330
4,1,K,OK_330
4,1,L,OK_330
6,1,M,OK_330
6,1,N,OK_330
1,1,O,OK_330
7,1,P,OK_330
5,1,Q,OK_330
2,1,R,OK_330
4,1,S,OK_330
2,1,T,OK_330
5,1,U,OK_330
5,1,V,OK_330
4,1,W,OK_330
4,1,X,OK_330
1,1,Y,OK_330
2,1,Z,OK_330
5,1,AA,OK_330
6,1,AB,OK_330
4,1,AC,OK_330
3,1,AD,OK_330
4,1,AE,OK_330
6,1,AF,OK_330
2,1,AG,OK_330
3,1,AH,OK_330
2,1,AI,OK_330
1,1,AJ,OK_330
3,1,AK,OK_330
4,1,AL,OK_330
5,1,AM,OK_330
4,1,AN,OK_330
4,1,AO,OK_330
7,1,AP,OK_330
3,1,AQ,OK_330
7,1,AR,OK_330
4,1,AS,OK_330
2,1,AT,OK_330
2,1,AU,OK_330
3,1,AV,OK_330
3,1,AW,OK_330
1,1,AX,OK_330
1,1,AY,OK_330
3,1,AZ,OK_330
4,1,BA,OK_330
2,1,BB,OK_330
1,1,BC,OK_330
4,1,BD,OK_330
6,1,BE,OK_330
3,1,BF,OK_330
2,1,BG,OK_330
5,1,BH,OK_330
5,1,BI,OK_330
4,1,BJ,OK_330
3,1,BK,OK_330
3,1,BL,OK_330
5,1,BM,OK_330
3,1,BN,OK_330
2,1,BO,OK_330
2,1,BP,OK_330
5,1,BQ,OK_330
5,1,BR,OK_330
3,1,BS,OK_330
2,1,BT,OK_330
2,1,BU,OK_330
5,1,BV,OK_330
7,1,BW,OK_330
6,1,BX,OK_330
5,1,BY,OK_330
5,1,BZ,OK_330
2,1,CA,OK_330
4,1,CB,OK_330
4,1,CC,OK_330
7,1,CD,OK_330
2,1,CE,OK_330
6,1,CF,OK_330
1,1,CG,OK_330
2,1,CH,OK_330
5,1,CI,OK_330
5,1,CJ,OK_330
6,1,CK,OK_330
3,1,CL,OK_330
5,1,CM,OK_330
3,1,CN,OK_330
3,1,CO,OK_330
4,1,CP,OK_330
6,1,CQ,OK_330
4,1,CR,OK_330
5,1,CS,OK_330
5,1,CT,OK_330
3,1,CU,OK_330
1,1,CV,OK_330
5,1,CW,OK_330
6,1,CX,OK_330
4,1,CY,OK_330
5,1,CZ,OK_330
7,1,DA,OK_330
5,1,DB,OK_330
7,1,DC,OK_330
4,1,DD,OK_330
4,1,DE,OK_330
4,1,DF,OK_330
3,1,DG,OK_330
7,1,A,OK_331
7,1,B,OK_331
7,1,C,OK_331
7,1,D,OK_331
7,1,E,OK_331
7,1,F,OK_331
7,1,G,OK_331
7,1,H,OK_331
7,1,I,OK_331
7,1,J,OK_331
7,1,K,OK_331
5,1,L,OK_331
7,1,M,OK_331
7,1,N,OK_331
7,1,O,OK_331
7,1,P,OK_331
7,1,Q,OK_331
7,1,R,OK_331
7,1,S,OK_331
7,1,T,OK_331
7,1,U,OK_331
7,1,V,OK_331
6,1,W,OK_331
7,1,X,OK_331
7,1,Y,OK_331
7,1,Z,OK_331
7,1,AA,OK_331
7,1,AB,OK_331
7,1,AC,OK_331
7,1,AD,OK_331
7,1,AE,OK_331
7,1,AF,OK_331
7,1,AG,OK_331
7,1,AH,OK_331
7,1,AI,OK_331
6,1,AJ,OK_331
7,1,AK,OK_331
7,1,AL,OK_331
7,1,AM,OK_331
7,1,AN,OK_331
7,1,AO,OK_331
7,1,AP,OK_331
7,1,AQ,OK_331
7,1,AR,OK_331
7,1,AS,OK_331
7,1,AT,OK_331
7,1,AU,OK_331
7,1,AV,OK_331
7,1,AW,OK_331
7,1,AX,OK_331
7,1,AY,OK_331
7,1,AZ,OK_331
7,1,BA,OK_331
7,1,BB,OK_331
7,1,BC,OK_331
7,1,BD,OK_331
7,1,BE,OK_331
7,1,BF,OK_331
7,1,BG,OK_331
5,1,BH,OK_331
7,1,BI,OK_331
7,1,BJ,OK_331
7,1,BK,OK_331
7,1,BL,OK_331
7,1,BM,OK_331
7,1,BN,OK_331
7,1,BO,OK_331
7,1,BP,OK_331
7,1,BQ,OK_331
7,1,BR,OK_331
7,1,BS,OK_331
6,1,BT,OK_331
7,1,BU,OK_331
7,1,BV,OK_331
7,1,BW,OK_331
7,1,BX,OK_331
7,1,BY,OK_331
7,1,BZ,OK_331
7,1,CA,OK_331
7,1,CB,OK_331
7,1,CC,OK_331
7,1,CD,OK_331
7,1,CE,OK_331
7,1,CF,OK_331
7,1,CG,OK_331
7,1,CH,OK_331
7,1,CI,OK_331
6,1,CJ,OK_331
6,1,CK,OK_331
7,1,CL,OK_331
7,1,CM,OK_331
7,1,CN,OK_331
7,1,CO,OK_331
7,1,CP,OK_331
7,1,CQ,OK_331
7,1,CR,OK_331
7,1,CS,OK_331
7,1,CT,OK_331
7,1,CU,OK_331
7,1,CV,OK_331
7,1,CW,OK_331
7,1,CX,OK_331
7,1,CY,OK_331
6,1,CZ,OK_331
5,1,DA,OK_331
7,1,DB,OK_331
7,1,DC,OK_331
7,1,DD,OK_331
7,1,DE,OK_331
7,1,DF,OK_331
7,1,DG,OK_331
2,1,A,OK_332
4,1,B,OK_332
7,1,C,OK_332
7,1,D,OK_332
4,1,E,OK_332
4,1,F,OK_332
7,1,G,OK_332
2,1,H,OK_332
7,1,I,OK_332
6,1,J,OK_332
5,1,K,OK_332
4,1,L,OK_332
7,1,M,OK_332
6,1,N,OK_332
7,1,O,OK_332
7,1,P,OK_332
7,1,Q,OK_332
2,1,R,OK_332
4,1,S,OK_332
3,1,T,OK_332
6,1,U,OK_332
1,1,V,OK_332
7,1,W,OK_332
5,1,X,OK_332
7,1,Y,OK_332
3,1,Z,OK_332
5,1,AA,OK_332
7,1,AB,OK_332
6,1,AC,OK_332
2,1,AD,OK_332
6,1,AE,OK_332
4,1,AF,OK_332
5,1,AG,OK_332
4,1,AH,OK_332
7,1,AI,OK_332
2,1,AJ,OK_332
7,1,AK,OK_332
6,1,AL,OK_332
2,1,AM,OK_332
7,1,AN,OK_332
5,1,AO,OK_332
7,1,AP,OK_332
1,1,AQ,OK_332
7,1,AR,OK_332
5,1,AS,OK_332
3,1,AT,OK_332
6,1,AU,OK_332
1,1,AV,OK_332
5,1,AW,OK_332
7,1,AX,OK_332
1,1,AY,OK_332
7,1,AZ,OK_332
4,1,BA,OK_332
2,1,BB,OK_332
2,1,BC,OK_332
7,1,BD,OK_332
7,1,BE,OK_332
1,1,BF,OK_332
2,1,BG,OK_332
3,1,BH,OK_332
4,1,BI,OK_332
5,1,BJ,OK_332
5,1,BK,OK_332
1,1,BL,OK_332
5,1,BM,OK_332
7,1,BN,OK_332
6,1,BO,OK_332
5,1,BP,OK_332
3,1,BQ,OK_332
4,1,BR,OK_332
2,1,BS,OK_332
4,1,BT,OK_332
7,1,BU,OK_332
3,1,BV,OK_332
3,1,BW,OK_332
6,1,BX,OK_332
1,1,BY,OK_332
4,1,BZ,OK_332
5,1,CA,OK_332
4,1,CB,OK_332
6,1,CC,OK_332
2,1,CD,OK_332
1,1,CE,OK_332
6,1,CF,OK_332
7,1,CG,OK_332
7,1,CH,OK_332
5,1,CI,OK_332
4,1,CJ,OK_332
3,1,CK,OK_332
3,1,CL,OK_332
